Top_counterScore,Jug_counterScore,Mid_counterScore,Bot_counterScore,Uti_counterScore,diff_TeamAttackScore,diff_TeamDefenseScore,diff_TeamWinRate,diff_TeamComboCount,diff_TeamControlScore,Team1_AttackDefenseBalanceScore,Team2_AttackDefenseBalanceScore,TeamVictory
0.0,285.38271604938274,135.7037037037037,-1969.123595505618,26.40740740740741,-32.934000000000026,-32.087999999999965,-1.0919999999999987,0.0,0.0620399999999999,-183.1440000000001,-182.298,100
0.0,81.63793103448276,91.22857142857144,0.0,0.0,42.49800000000005,17.800000000000068,-6.055999999999997,0.0,-0.35122,-114.438,-139.13599999999997,100
0.0,-361.3333333333333,0.0,104.64864864864865,804.1333333333333,12.711999999999987,-14.581999999999994,-2.8939999999999984,0.0,0.26616,-176.548,-203.842,200
-282.42857142857144,223.46296296296296,0.0,1458.758389261745,-2.2666666666666666,28.341999999999985,45.41000000000008,1.4540000000000006,0.0,-0.2723599999999999,-163.30200000000008,-146.23399999999998,100
0.0,-913.5357142857144,-1101.0,-1969.123595505618,-448.8888888888889,-60.608,-90.88200000000006,1.268000000000001,1.0,0.3037999999999999,-165.524,-195.7980000000001,200
0.0,385.6666666666667,0.0,296.0689655172414,-796.375,-12.315999999999974,-67.32199999999989,-3.390000000000001,0.0,0.1131799999999999,-126.17000000000009,-181.176,200
-3194.4,-720.2142857142857,-441.4,-573.0,-58.23893805309734,31.803999999999974,1.552000000000021,2.2719999999999985,-1.0,-0.37878,-165.74599999999998,-195.99799999999996,200
55.69767441860465,-416.8767123287671,-244.0,1458.758389261745,-502.9866666666667,-6.6200000000000045,-4.213999999999942,2.8159999999999954,0.0,0.5289999999999999,-163.73200000000008,-161.32600000000002,100
0.0,-879.2045454545455,-712.6315789473684,-578.2635135135135,-455.4358974358975,18.47800000000001,-41.28800000000001,-0.0180000000000006,0.0,0.08104,-132.262,-192.028,200
0.0,301.8888888888889,0.0,-0.6774193548387096,132.55,-51.30200000000002,17.58400000000006,-4.662000000000006,-1.0,0.1042,-179.10400000000004,-110.21799999999996,200
55.69767441860465,744.1395348837209,-425.2380952380952,-1861.111111111111,-215.2083333333333,5.425999999999988,26.44399999999996,3.979999999999997,1.0,0.1839600000000001,-170.87,-149.85200000000003,100
0.0,300.1764705882353,0.0,1649.40625,-90.90666666666668,17.045999999999992,187.964,3.3759999999999977,0.0,-0.12122,-261.80800000000005,-90.89000000000004,200
319.25925925925924,-809.7272727272727,-305.6428571428572,616.0,0.0,-36.30200000000002,19.526000000000067,5.783999999999999,0.0,0.1409199999999999,-252.47400000000005,-196.646,100
1159.142857142857,-1034.2439024390244,1130.72131147541,-212.22222222222223,132.3272727272727,24.22800000000001,41.04600000000005,-1.7340000000000018,0.0,-0.20958,-173.66800000000006,-156.85000000000002,200
-958.0,223.46296296296296,-643.1764705882352,717.7872340425532,390.3043478260869,38.55000000000001,-36.722000000000094,1.0,0.0,-0.41756,-174.17599999999993,-249.44800000000004,100
138.45454545454547,1038.76,0.0,0.0,534.125,-14.339999999999977,38.69799999999998,4.103999999999999,0.0,0.11986,-161.14599999999996,-108.108,100
0.0,-432.9375,0.0,-846.75,132.3272727272727,21.125999999999976,-30.553999999999974,-1.1340000000000003,0.0,-0.1095400000000001,-117.28600000000006,-168.966,100
0.0,223.46296296296296,-88.66666666666667,752.3611111111111,91.38823529411764,-8.216000000000008,16.323999999999955,-1.1600000000000037,0.0,0.10642,-188.534,-163.99400000000003,100
-406.7,-268.0,-244.0,-133.51724137931035,-1412.5652173913045,7.632000000000062,-19.120000000000005,-2.087999999999994,0.0,0.1676999999999999,-164.10399999999993,-190.856,200
0.0,0.0,-94.66666666666669,0.0,0.0,-26.227999999999952,-3.048000000000002,-0.828000000000003,0.0,0.11324,-158.56599999999997,-135.38600000000002,100
0.0,883.0,0.0,-963.6491228070176,-58.23893805309734,-9.848000000000011,-11.372000000000073,6.759999999999998,0.0,0.4072599999999999,-157.7,-159.22400000000005,200
0.0,-536.8695652173913,694.75,158.55555555555554,807.0,-5.949999999999932,5.984000000000037,0.2199999999999988,1.0,0.0153999999999999,-183.384,-171.45000000000005,100
-676.9166666666666,-279.2307692307692,-153.375,804.5714285714286,190.8962264150944,47.24000000000001,73.42199999999991,5.411999999999999,0.0,0.0795,-158.558,-132.3760000000001,100
-673.2142857142857,-1695.0,0.0,0.0,-241.9090909090909,-25.541999999999973,-14.488000000000056,-0.882000000000005,0.0,-0.1733799999999999,-171.91399999999993,-160.86,200
0.0,0.0,0.0,-1162.6486486486488,-1033.938775510204,13.077999999999976,61.68799999999999,11.270000000000003,0.0,0.24064,-162.41000000000005,-113.8,100
-1481.1666666666667,285.38271604938274,213.1428571428572,-1041.74,-499.77272727272725,-13.228000000000009,31.85800000000006,2.9040000000000035,-1.0,0.05346,-217.624,-172.53799999999995,200
0.0,831.375,-1698.125,-0.6774193548387096,135.7278911564626,17.646000000000015,51.99599999999998,0.838000000000001,0.0,-0.23228,-191.67999999999995,-157.32999999999998,100
-1149.909090909091,812.6129032258065,605.5,192.625,739.3611111111111,61.156000000000006,8.56000000000006,0.838000000000001,0.0,-0.00356,-172.72400000000005,-225.32,100
218.88888888888889,1137.0,599.9733333333334,-597.0528301886792,0.0,-24.138000000000037,63.17999999999995,3.646000000000001,0.0,0.38632,-224.124,-136.80600000000004,100
686.9090909090909,0.0,658.9090909090909,509.625,0.0,-51.42399999999992,-68.93399999999997,1.514000000000003,0.0,0.3941199999999999,-148.84399999999994,-166.35399999999998,100
1917.5,673.8,0.0,-734.9642857142857,-706.0,-32.49000000000001,-149.32400000000007,0.7419999999999973,0.0,0.5291600000000001,-138.94,-255.7740000000001,100
0.0,-155.07692307692307,86.2,2432.2280701754385,-448.8888888888889,66.96999999999997,46.04399999999998,-0.2700000000000031,-1.0,-0.35718,-213.696,-234.622,100
0.0,0.0,-404.0,0.0,-1391.581818181818,0.4780000000000086,-20.917999999999893,6.450000000000003,0.0,-0.2138999999999999,-152.97600000000006,-174.37199999999996,200
0.0,223.46296296296296,0.0,-191.34722222222223,-638.7692307692307,-21.069999999999997,20.846000000000004,-1.2560000000000002,0.0,-0.07278,-237.73600000000005,-195.82000000000005,100
1718.888888888889,-362.32,0.0,0.0,-428.7142857142857,-24.20999999999998,84.89200000000005,-4.577999999999996,0.0,-0.1485400000000001,-283.66400000000004,-174.562,100
-402.44444444444446,-530.375,-1176.2,1458.758389261745,19.4,24.774,11.050000000000068,4.411999999999999,0.0,0.0191,-145.24200000000002,-158.96599999999995,200
218.88888888888889,-172.85714285714286,-89.14285714285714,837.7058823529412,-1033.938775510204,-25.434000000000022,2.009999999999991,-2.5,0.0,-0.20692,-202.274,-174.82999999999998,200
1206.0,-892.2916666666666,-75.99173553719008,98.85714285714286,-182.1578947368421,20.543999999999983,8.798000000000002,-2.916000000000004,0.0,-0.0440399999999999,-184.014,-195.76,200
1459.076923076923,142.0,-643.1764705882352,72.98058252427184,82.47619047619048,-1.1000000000000227,-74.44200000000001,-2.9179999999999997,0.0,-0.0864599999999999,-185.902,-259.244,200
-673.2142857142857,537.04,0.0,628.9166666666666,-92.91428571428573,-44.08800000000002,25.063999999999965,3.0820000000000007,0.0,-0.1570199999999999,-149.41999999999996,-80.26799999999997,100
856.9411764705883,326.15384615384613,-90.8,0.0,132.3272727272727,41.99400000000003,100.26999999999998,6.182000000000002,0.0,-0.15322,-187.934,-129.65800000000002,100
745.9166666666666,-155.07692307692307,0.0,-1969.123595505618,236.8,-3.481999999999971,-107.986,0.1299999999999954,0.0,-0.0700199999999999,-138.00199999999995,-242.506,200
0.0,-471.4848484848485,0.0,570.6065573770492,-306.375,-43.521999999999935,-79.94200000000001,-2.2520000000000024,0.0,0.05064,-133.24799999999993,-169.668,100
8.291666666666666,285.8181818181818,-934.2941176470588,-647.7142857142857,818.9444444444445,-15.53000000000003,-56.6880000000001,0.3639999999999972,0.0,0.0060599999999999,-116.226,-157.38400000000007,200
-676.9166666666666,0.0,1130.72131147541,570.6065573770492,615.2272727272727,31.72399999999999,91.48400000000004,3.476000000000006,0.0,0.0044399999999998,-267.90000000000003,-208.14,100
-714.3157894736842,247.0,1966.571428571429,-535.9333333333333,398.3333333333333,11.567999999999984,23.135999999999967,-0.6140000000000043,0.0,0.15036,-185.53000000000003,-173.96200000000005,200
-913.695652173913,-827.2439024390244,671.5,1422.549019607843,0.0,-47.37799999999999,64.43999999999994,6.539999999999999,0.0,0.1818399999999999,-250.36799999999997,-138.55,100
-846.0652173913044,-472.6,-23.0,-1002.3076923076924,329.77777777777777,83.346,125.12599999999998,2.421999999999997,0.0,-0.0782399999999999,-198.216,-156.43600000000004,200
-595.8,336.32758620689657,-69.91666666666667,-103.86941580756012,-163.05263157894737,-18.71199999999999,37.356,4.192,0.0,0.02044,-236.088,-180.02000000000004,100
-626.625,618.1428571428571,0.0,104.64864864864865,-548.038961038961,14.474000000000046,18.672000000000025,1.2179999999999964,0.0,-0.18882,-233.924,-229.726,200
-225.1,27.17391304347826,779.9166666666666,689.2173913043479,2.652173913043478,13.903999999999996,-12.172000000000024,4.839999999999996,0.0,0.0058799999999999,-185.28799999999995,-211.364,100
1006.6842105263158,810.1764705882352,0.0,-267.8484848484849,-350.38461538461536,37.450000000000045,72.596,5.381999999999998,-1.0,0.1865599999999999,-140.09999999999997,-104.954,200
174.04761904761904,-509.0,0.0,-103.86941580756012,91.88636363636364,61.29599999999999,14.18999999999994,5.774000000000001,0.0,0.0309199999999999,-193.194,-240.3,100
-189.2439024390244,-419.0,0.0,296.0689655172414,0.0,-15.28000000000003,-58.952,2.201999999999998,0.0,-0.02244,-98.76400000000008,-142.43600000000004,100
441.9047619047619,-926.7142857142856,0.0,-1041.74,-1137.1971830985915,-2.6580000000000155,-105.82,-4.0959999999999965,0.0,-0.2161999999999999,-59.154,-162.31599999999997,200
1047.24,1949.0,-526.3846153846154,178.36,-90.90666666666668,16.44399999999996,121.13600000000008,0.8639999999999972,-1.0,-0.1121599999999999,-250.29600000000005,-145.60399999999993,200
0.0,0.0,0.0,-694.4,-1503.2,23.870000000000005,5.130000000000109,2.763999999999996,0.0,-0.4973999999999999,-188.7160000000001,-207.456,100
1499.551724137931,0.0,1621.9333333333334,-1969.123595505618,-236.6086956521739,11.204000000000008,3.911999999999921,-0.8360000000000056,0.0,-0.0093,-182.62999999999997,-189.92200000000005,200
0.0,-840.9090909090909,785.0909090909091,860.7368421052631,-408.08247422680415,58.926000000000045,-0.7860000000000582,4.485999999999997,-1.0,-0.16798,-118.80999999999996,-178.52200000000005,100
483.3636363636364,113.0,605.5,-944.5176470588236,-467.4705882352941,11.420000000000016,44.68400000000008,0.0459999999999993,0.0,-0.4474399999999999,-179.62,-146.35599999999994,200
0.0,-480.561403508772,-764.4,196.1176470588236,-1324.254716981132,41.28399999999999,-1.6100000000000136,1.9500000000000028,-1.0,-0.26084,-219.8,-262.694,200
-252.88,624.047619047619,1151.0,-763.2162162162163,0.0,26.442000000000007,27.94799999999998,-2.390000000000001,0.0,0.47832,-168.12800000000004,-166.62200000000007,100
0.0,-1899.090909090909,0.0,-1041.74,-222.6818181818182,-41.12799999999999,-29.58000000000004,-1.3240000000000052,0.0,-0.0587799999999999,-165.70600000000002,-154.15800000000007,100
-1384.0833333333333,0.0,0.0,1458.758389261745,0.0,109.50800000000004,-9.80200000000002,-5.154000000000004,0.0,-0.25068,-68.29599999999994,-187.606,100
285.0833333333333,1215.357142857143,0.0,0.0,897.1612903225806,-2.742000000000018,142.50599999999997,-0.9200000000000016,0.0,0.0491599999999999,-260.24,-114.99200000000002,200
100.6,1937.4375,0.0,1458.758389261745,-880.8709677419355,15.356000000000051,39.15600000000006,-2.0559999999999974,0.0,-0.33194,-248.27,-224.47,200
-804.3962264150944,784.9690721649484,132.88888888888889,-103.86941580756012,-241.9090909090909,-59.49400000000003,-12.562000000000012,-2.8120000000000047,0.0,-0.09502,-227.36,-180.428,100
0.0,1523.4117647058824,2497.2,-458.5434782608696,-637.0217391304348,-57.404,-88.40800000000002,-4.663999999999994,0.0,0.46026,-219.682,-250.686,200
174.04761904761904,0.0,0.0,-1921.459090909091,129.45,-5.25,5.629999999999996,-4.612000000000002,2.0,-0.27758,-104.67000000000002,-93.79000000000002,100
1040.090909090909,-787.5,0.0,133.2736842105263,-92.91428571428573,4.845999999999947,-44.96199999999999,-3.025999999999996,0.0,-0.4657600000000002,-154.13800000000003,-203.946,200
946.027027027027,-844.3636363636364,-564.4444444444445,82.83091787439614,449.0655737704918,-6.819999999999936,-94.85800000000006,-4.461999999999996,0.0,-0.1172400000000001,-111.6699999999999,-199.70800000000003,100
1389.0,444.7,694.75,-103.86941580756012,91.88636363636364,-32.892,28.069999999999936,-0.8879999999999981,-1.0,0.2335399999999999,-173.176,-112.21400000000006,100
-114.5,-1709.75,0.0,-83.07692307692308,0.0,71.668,102.36799999999994,0.6039999999999992,-1.0,-0.4160400000000001,-164.664,-133.96400000000006,200
0.0,0.0,1130.72131147541,-942.6153846153846,135.7278911564626,-16.925999999999988,-11.353999999999928,2.1340000000000003,-1.0,0.09616,-190.014,-184.44199999999995,100
388.3695652173913,-257.6,0.0,-755.7857142857143,0.0,-51.54599999999999,-10.460000000000036,-2.192,0.0,-0.0033599999999999,-213.59599999999995,-172.51,200
319.25925925925924,1498.7222222222222,0.0,-2338.6444444444446,-182.1578947368421,62.512,99.15200000000004,2.664000000000001,-1.0,0.0983399999999999,-186.05400000000003,-149.414,100
-1755.0588235294117,285.38271604938274,-303.0178571428572,-103.86941580756012,236.8,33.33600000000001,70.94000000000005,-1.195999999999998,0.0,-0.1651,-196.974,-159.36999999999995,200
-906.4150943396228,-279.2307692307692,1639.4,29.02857142857143,-90.90666666666668,-2.305999999999983,-76.88400000000001,-1.128,1.0,0.0829999999999999,-128.60799999999995,-203.186,200
324.2857142857143,17.833333333333332,1416.0,-578.2635135135135,-92.91428571428573,-64.75200000000001,8.895999999999958,4.466000000000001,1.0,0.2478199999999999,-225.292,-151.644,100
-708.3076923076923,-764.75,-507.63461538461536,-321.2926829268293,190.8962264150944,-30.430000000000007,-77.69600000000003,-4.927999999999997,1.0,-0.2955599999999999,-53.85399999999999,-101.12,200
634.4444444444445,-294.8928571428572,92.83333333333331,131.12037037037038,-880.8709677419355,-3.907999999999959,11.711999999999987,2.0559999999999974,0.0,-0.5908399999999999,-187.85199999999992,-172.23199999999997,200
946.027027027027,-294.8928571428572,-1162.4736842105262,613.1666666666666,29.61111111111111,-40.19799999999998,-52.75200000000007,-1.4040000000000037,0.0,0.0409599999999999,-219.178,-231.73200000000008,200
-1139.857142857143,0.0,-90.8,158.55555555555554,152.1153846153846,1.051999999999964,-33.573999999999955,-1.5200000000000031,-1.0,0.03836,-101.526,-136.15199999999993,200
923.0,0.0,-420.9836065573771,-0.6774193548387096,-499.77272727272725,31.336000000000013,-54.284000000000106,0.7980000000000018,-2.0,-0.18134,-141.90599999999995,-227.52600000000007,200
-1037.8666666666666,0.0,0.0,-2686.333333333333,-1033.938775510204,51.93000000000001,58.37800000000004,6.707999999999998,-1.0,-0.4223800000000001,-184.226,-177.77799999999996,200
0.0,0.0,22.857142857142858,860.7368421052631,1341.0,-5.036000000000058,-52.30400000000009,1.8399999999999963,0.0,-0.02132,-106.17399999999998,-153.442,100
-430.0,-426.1363636363636,-88.66666666666667,-9.653846153846152,0.0,-28.048,-49.884000000000015,-1.9739999999999969,1.0,-0.1882,-158.74399999999991,-180.57999999999996,200
1333.2857142857142,-245.439393939394,-443.1428571428572,509.1621621621622,0.0,-64.17599999999999,60.84799999999996,-3.503999999999998,0.0,0.2080999999999999,-238.384,-113.36,100
-48.07142857142857,0.0,0.0,1574.3783783783783,26.70212765957447,-55.78200000000004,7.741999999999962,0.9439999999999956,0.0,0.06362,-205.086,-141.562,100
36.142857142857146,-203.79310344827587,-460.4193548387097,2446.928571428572,68.51428571428572,-86.37,-95.90599999999996,-0.7680000000000007,0.0,0.1695200000000001,-204.43,-213.96599999999995,100
0.0,-2096.0,-42.24444444444445,196.1176470588236,-1072.1777777777777,-58.36400000000003,3.346000000000004,-2.4840000000000018,1.0,0.6498799999999999,-222.982,-161.2719999999999,200
-653.5873015873016,-37.0,-1220.611111111111,-267.8484848484849,-476.8148148148149,42.334,-17.059999999999945,1.1499999999999986,1.0,-0.13418,-119.45799999999996,-178.85199999999992,200
1684.2,300.1764705882353,-244.0,104.64864864864865,-808.5616438356165,11.83400000000006,-2.731999999999971,6.393999999999998,0.0,0.25746,-177.52599999999995,-192.092,100
438.5625,0.0,-265.3,199.1,1427.571428571429,-37.42400000000004,46.15200000000005,-4.5660000000000025,-1.0,-0.0383999999999999,-275.08600000000007,-191.51,200
1265.321428571429,778.6666666666666,0.0,296.0689655172414,-499.77272727272725,-22.355999999999995,10.13600000000008,-4.083999999999996,-1.0,-0.1468600000000001,-182.386,-149.89399999999995,100
483.1875,584.516129032258,374.3,-491.9207920792079,-1088.392857142857,28.636000000000024,-9.354000000000042,-0.6440000000000055,0.0,0.0227399999999999,-148.02399999999994,-186.014,100
-514.92,1118.8235294117646,1308.1666666666667,546.25,445.6538461538461,22.80200000000002,49.84000000000003,6.038000000000004,0.0,0.0437199999999999,-115.56600000000005,-88.52800000000002,100
1201.4117647058824,5.375,-976.8888888888888,2468.5,-315.3478260869565,-29.404000000000053,-34.99000000000001,-0.901999999999994,0.0,0.0696999999999999,-134.38599999999997,-139.97199999999992,200
-378.2631578947368,-826.8983050847457,615.525,0.0,139.3,-35.06,68.404,-6.226000000000006,0.0,0.15204,-195.402,-91.938,200
-361.3333333333333,0.0,-106.64485981308412,-854.7058823529412,147.41666666666666,30.127999999999982,135.20600000000002,-1.1840000000000046,0.0,-0.17978,-206.98200000000003,-101.904,200
-1087.2,-1582.7692307692307,0.0,-1041.74,-502.9866666666667,12.463999999999942,44.81400000000008,-1.533999999999999,0.0,0.0014799999999999,-247.61200000000008,-215.26199999999997,200
-406.08,0.0,-1757.0,133.2736842105263,147.41666666666666,7.255999999999972,-43.59000000000003,3.553999999999995,0.0,0.27026,-148.29000000000008,-199.13600000000008,200
-1454.0,-536.8695652173913,-1817.0,-103.86941580756012,393.14814814814815,3.759999999999991,-52.50400000000002,5.2280000000000015,0.0,-0.07206,-177.51800000000003,-233.78200000000004,100
0.0,-154.94949494949495,107.625,-1969.123595505618,-58.23893805309734,-29.52800000000002,-50.76800000000003,0.794000000000004,0.0,-0.2156799999999999,-185.34000000000003,-206.58000000000004,200
-120.59375,-362.32,0.0,-533.8888888888889,-575.5,64.49000000000001,25.819999999999936,5.100000000000001,0.0,0.11574,-133.56799999999998,-172.23800000000006,200
-856.3181818181819,-452.3611111111111,0.0,480.2207792207792,0.0,5.403999999999996,60.087999999999965,-1.5760000000000003,0.0,0.36156,-215.998,-161.31400000000002,100
456.52272727272725,-154.94949494949495,619.35,158.55555555555554,166.69230769230768,43.69200000000001,-12.148000000000025,1.9840000000000015,0.0,0.02722,-129.18999999999994,-185.03,200
0.0,-69.91304347826087,-413.8,0.0,111.4074074074074,-60.285999999999945,37.72799999999995,5.078000000000003,0.0,0.0908199999999999,-252.448,-154.43400000000008,200
-804.3962264150944,564.0,-630.1506849315068,318.93548387096774,492.7076923076923,-7.786000000000001,-5.062000000000012,0.9839999999999948,0.0,-0.1089999999999999,-201.91200000000003,-199.18800000000005,100
388.3695652173913,1937.4375,482.9230769230769,60.088235294117645,0.0,51.24200000000002,21.409999999999968,3.6060000000000016,0.0,0.1069799999999999,-132.00399999999996,-161.836,200
319.25925925925924,-879.2045454545455,0.0,-83.07692307692308,-316.72151898734177,34.53800000000001,-19.50800000000004,1.573999999999998,0.0,-0.0257199999999999,-191.98200000000003,-246.02800000000008,100
659.2777777777778,-762.1764705882352,0.0,72.98058252427184,-406.7916666666667,-13.168000000000006,72.06200000000001,-1.2040000000000075,0.0,-0.0940199999999998,-248.644,-163.414,200
174.04761904761904,-3522.833333333333,0.0,-597.0528301886792,367.8235294117647,-71.26200000000006,2.29200000000003,-3.5759999999999934,1.0,0.2992199999999999,-228.2460000000001,-154.692,200
0.0,584.516129032258,0.0,394.79661016949154,-1391.581818181818,90.18200000000002,6.995999999999981,-2.8359999999999985,-1.0,-0.55862,-44.08199999999994,-127.26799999999996,200
-1229.428571428571,-2439.076923076923,779.9166666666666,72.98058252427184,-335.80645161290323,30.909999999999968,1.1879999999999882,4.080000000000005,0.0,-0.0551399999999999,-157.14400000000006,-186.86600000000004,100
1711.6,285.38271604938274,-47.72222222222222,363.6808510638298,-2.2666666666666666,19.045999999999992,7.32000000000005,0.6239999999999952,1.0,-0.07822,-193.526,-205.25199999999995,100
581.9473684210526,-154.94949494949495,-1050.516129032258,376.4285714285714,-1391.581818181818,25.762,26.007999999999925,-6.311999999999998,0.0,0.1032199999999999,-183.336,-183.09000000000003,200
-262.5652173913044,-220.8333333333333,-420.9836065573771,-1921.459090909091,220.7058823529412,37.18000000000001,35.154,-1.314,0.0,-0.23596,-197.752,-199.778,200
-538.2941176470588,500.77272727272725,894.8571428571429,115.6328125,0.0,6.722000000000037,-21.805999999999926,-3.0360000000000014,0.0,-0.0048799999999998,-151.86,-180.388,100
-1237.857142857143,-2069.0,-507.63461538461536,-83.07692307692308,-747.8333333333334,2.627999999999986,-29.30799999999988,-1.5060000000000002,0.0,0.34366,-92.37600000000008,-124.31199999999995,200
482.1025641025641,-172.85714285714286,1621.9333333333334,-963.6491228070176,-510.52830188679246,7.849999999999966,77.72199999999998,0.1439999999999983,1.0,0.28384,-219.026,-149.154,100
0.0,-414.4117647058824,0.0,0.0,755.9591836734694,41.43000000000001,55.75999999999999,-2.088000000000001,1.0,-0.1560800000000001,-233.194,-218.864,100
-22.714285714285715,0.0,-367.4583333333333,112.29577464788731,303.0,25.704000000000008,-9.050000000000068,-1.2519999999999951,0.0,-0.15568,-138.50599999999997,-173.26000000000005,100
1684.2,0.0,-957.4,-2338.6444444444446,604.0909090909091,2.8619999999999663,118.01800000000004,10.741999999999996,0.0,-0.2080199999999999,-219.914,-104.75799999999992,100
0.0,-981.7,75.83333333333333,98.85714285714286,-455.4358974358975,-30.99200000000002,-35.38199999999995,-5.814,0.0,-0.1273,-137.64000000000004,-142.02999999999997,200
